"age","year","Sex","Never","Current","Ex","init","cess","check"
21,2018,"Female",98.3256,1.196,0.4784,0.00171050503923626,0.0367127942549496,100
21,2019,"Male",62.10955468052,29.2184269613862,8.67201835809381,0.0495418952243825,0.02437889392365,100
21,2019,"Female",98.2209699664087,1.2771089873285,0.501921046262805,0.00175915429613393,0.036749211470135,100
21,2020,"Male",61.2412749832675,29.9748575226532,8.78386749407931,0.0515937806676153,0.0243081057350585,100
21,2020,"Female",98.1180005089974,1.35548171936569,0.526517771636948,0.00180784041478155,0.0367837022626309,100
21,2021,"Male",60.4184543610772,30.7133736678605,8.86817197106236,0.0537062233668685,0.0242328315423296,100
21,2021,"Female",98.0168584227579,1.4312098300883,0.551931747153838,0.00185656386367161,0.0368164101818842,100
21,2022,"Male",59.6500411958651,31.4284284749906,8.92153032914436,0.0558821012403149,0.0241529911368208,100
21,2022,"Female",97.9177100992074,1.50438249770751,0.577907403085057,0.00190532506913198,0.0368474648328848,100
21,2023,"Male",58.9444825446377,32.1156857550283,8.93983170033397,0.0581244861133342,0.0240684830460011,100
21,2023,"Female",97.8207215629632,1.57508647715637,0.604191959880428,0.00195412442059528,0.0368769835313755,100
22,2018,"Male",60.8609,30.107,9.0321,0.0499965990706427,0.0251648446860682,100
22,2018,"Female",98.2612,1.242,0.4968,0.00175051952366577,0.0370079959884348,100
22,2019,"Male",59.8918818768993,30.8792142120789,9.22890391102177,0.0521740236286967,0.0251146321057882,100
22,2019,"Female",98.15263009834,1.32501784474166,0.522352056918282,0.00180034910866885,0.0370453392334828,100
22,2020,"Male",58.90508793897,31.7126490909467,9.38226297008327,0.0544221479764687,0.0250603789554789,100
22,2020,"Female",98.0434021273244,1.407700029666,0.548897843009627,0.00185021850575137,0.0370807216812066,100
22,2021,"Male",57.9522373897443,32.5375194433246,9.51024316693109,0.0567446762473328,0.0250020475024865,100
22,2021,"Female",97.9358381748767,1.4877400825122,0.576421742611161,0.00190012819594619,0.0371142894187805,100
22,2022,"Male",57.0421441776881,33.3478640092678,9.60999181304405,0.0591455851808998,0.0249395792958392,100
22,2022,"Female",97.8301044452074,1.56522735375608,0.604668201036496,0.00195007861754974,0.0371461743463168,100
22,2023,"Male",56.1829132047162,34.1391218682267,9.67796492705713,0.06162915110013,0.0248728953225051,100
22,2023,"Female",97.7263667106938,1.64024879762829,0.633384491677906,0.0020000701714665,0.0371764958604219,100
23,2018,"Male",58.7081,31.763,9.5289,0.0524453313064554,0.0258844343883516,100
23,2018,"Female",98.1968,1.288,0.5152,0.00179053400809528,0.03730319772192,100
23,2019,"Male",57.6855419653363,32.5262318058548,9.78822622880897,0.0548061520330109,0.0258503702879265,100
23,2019,"Female",98.0842955361633,1.37289415250875,0.542810311327986,0.00184154392120376,0.0373414669968305,100
23,2020,"Male",56.6324370188055,33.3648142601706,10.0027487210239,0.0572505152853221,0.0258126521758992,100
23,2020,"Female",97.9710262857439,1.45748903941428,0.571484674841779,0.00189259659672118,0.0373777410997823,100
23,2021,"Male",55.5625377945525,34.2623180763627,10.1751441290848,0.0597831291277971,0.0257712634626435,100
23,2021,"Female",97.8571070945158,1.54174927615877,0.601143629325477,0.00194369252822077,0.0374121686556767,100
23,2022,"Male",54.5246183967855,35.1536663900367,10.3217152131778,0.0624090691214847,0.0257261674548577,100
23,2022,"Female",97.74485559096,1.62345881394183,0.631685595098163,0.0019948321659675,0.0374448838597489,100
23,2023,"Male",53.526685255086,36.0338650011383,10.4394497437757,0.0651338160869257,0.0256773075990092,100
23,2023,"Female",97.6344373714351,1.70270475929086,0.662857869274028,0.00204601592233772,0.0374760081894683,100
24,2018,"Male",56.5553,33.419,10.0257,0.0548940635422682,0.026604024090635,100
24,2018,"Female",98.1324,1.334,0.5336,0.00183054849252478,0.0375983994554052,100
24,2019,"Male",55.4905349458308,34.1594797427138,10.3499853114554,0.0574382804373251,0.0265861084700647,100
24,2019,"Female",98.0159662798783,1.42073791062974,0.563295809491918,0.00188273873373868,0.0376375947601783,100
24,2020,"Male",54.3830149633077,34.9891704996862,10.6278145370062,0.0600788825941755,0.0265649253963195,100
24,2020,"Female",97.8986615322397,1.50721247424241,0.594125993517862,0.00193497468769099,0.0376747605183579,100
24,2021,"Male",53.2467727236884,35.8906251366067,10.8626021397049,0.0628215820082614,0.0265404794228005,100
24,2021,"Female",97.7806007339702,1.59338676543164,0.626012500598147,0.00198725686049535,0.037710047892573,100
24,2022,"Male",52.0949315327672,36.8484862059239,11.0565822613089,0.0656725530620696,0.0265127556138762,100
24,2022,"Female",97.6618985896151,1.67922715847282,0.658874251912094,0.00203958571438526,0.0377435933731809,100
24,2023,"Male",50.9732219299194,37.8024113517728,11.2243667183077,0.0686384810737214,0.0264817198755133,100
24,2023,"Female",97.5448680600943,1.76260558900099,0.692526350904711,0.00209196167320894,0.0377755205185147,100
25,2018,"Male",54.4025,35.075,10.5225,0.057342795778081,0.0273236137929185,100
25,2018,"Female",98.068,1.38,0.552,0.00187056297695429,0.0378936011888904,100
25,2019,"Male",53.306860818383,35.778958022656,10.9141811589611,0.0600704088416393,0.027321846652203,100
25,2019,"Female",97.9476423294853,1.46854911910466,0.583808551410078,0.0019239335462736,0.037933722523526,100
25,2020,"Male",52.1567256117322,36.5858450458701,11.2574293423977,0.0629072499030289,0.0273171986167399,100
25,2020,"Female",97.8263078661372,1.55687036382855,0.616821770034246,0.0019773527786608,0.0379717799369336,100
25,2021,"Male",50.9665879289337,37.4769681743923,11.5564438966739,0.0658600348887257,0.0273096953829575,100
25,2021,"Female",97.7041117454765,1.6449252064177,0.650963048105827,0.00203082119276993,0.0380079271294693,100
25,2022,"Male",49.749921216608,38.435917270611,11.814161512781,0.0689360370026545,0.0272993437728947,100
25,2022,"Female",97.5811688175692,1.73267853967199,0.686152642758807,0.00208433926280302,0.0380423028866129,100
25,2023,"Male",48.5192145607185,39.4483918884306,12.0323935508509,0.0721431460605171,0.0272861321520173,100
25,2023,"Female",97.4575936408328,1.82009842727497,0.722307931892231,0.00213790742408016,0.0380750328475611,100
26,2018,"Male",54.38755,35.0865,10.52595,0.0163924078588472,0.00683070082290783,100
26,2018,"Female",98.0519,1.3915,0.5566,0.000538887010761351,0.00947415058913438,100
26,2019,"Male",51.1345195829927,37.3846666456813,11.480813771326,0.0171723220607385,0.00683025009867086,100
26,2019,"Female",97.879323684984,1.51632777793349,0.604348537082466,0.000554264939495442,0.00948418270113988,100
26,2020,"Male",49.953472803335,38.1549651350991,11.891562061566,0.0179834854941651,0.00682907858002816,100
26,2020,"Female",97.7539652867618,1.60646273785092,0.639571975387298,0.000569657028450781,0.00949369873471192,100
26,2021,"Male",48.7216818432618,39.0217405308097,12.2565776259285,0.0188278206077106,0.00682719263989718,100
26,2021,"Female",97.6276401269122,1.69636468771512,0.675995185372672,0.000585063427447699,0.0095027371220383,100
26,2022,"Male",47.4531533375657,39.9673061280018,12.5795405344325,0.0197074094645247,0.00682459392689347,100
26,2022,"Female",97.5004632292281,1.78599697973772,0.713539791034193,0.000600484273505033,0.00951133256591001,100
26,2023,"Male",46.1608053837791,40.97626558541,12.8629290308109,0.0206245107465217,0.00682127946898557,100
26,2023,"Female",97.3725493123037,1.87532625262522,0.752124435071082,0.000615919692444388,0.00951951648194847,100
27,2018,"Male",54.3726,35.098,10.5294,0.0164011597810999,0.00683049819758605,100
27,2018,"Female",98.0358,1.403,0.5612,0.00054332745667862,0.00947490088104616,100
27,2019,"Male",53.4535894753055,35.7808109546075,10.765599570087,0.0171816701667229,0.00683003853429097,100
27,2019,"Female",97.9975532695791,1.43264949019228,0.569797240228636,0.00055883458005557,0.00948493477139826,100
27,2020,"Male",50.2149426918209,38.0489407106416,11.7361165975375,0.0179934710160363,0.00682885750587136,100
27,2020,"Female",97.8235660403069,1.55768986350388,0.618744096189242,0.000574356120141331,0.00949445248519044,100
27,2021,"Male",49.0129577786616,38.8349888626265,12.1520533587119,0.0188384883900709,0.00682696143405499,100
27,2021,"Female",97.6967730167845,1.64838921473405,0.654837768481445,0.000589892228389703,0.00950349246170928,100
27,2022,"Male",47.7615037093764,39.7156111312517,12.5228851593719,0.0197188083568623,0.00682435191056328,100
27,2022,"Female",97.5690162643566,1.73885386157281,0.692129874070596,0.000605443043352059,0.00951208941016679,100
27,2023,"Male",46.4744552665988,40.6733760342471,12.8521686991541,0.0206366940471815,0.0068210258999668,100
27,2023,"Female",97.4404107739027,1.82904760737773,0.730541618719517,0.000621008692294444,0.00952027475200667,100
28,2018,"Male",54.35765,35.1095,10.53285,0.0164099117033525,0.00683029557226426,100
28,2018,"Female",98.0197,1.4145,0.5658,0.00054776790259589,0.00947565117295794,100
28,2019,"Male",53.4383879206928,35.7924913868306,10.7691206924765,0.0171910182727074,0.00682982696991108,100
28,2019,"Female",97.9810142048766,1.44447843163914,0.574507363484272,0.000563404220615698,0.00948568684165664,100
28,2020,"Male",52.4917738623785,36.498284508081,11.0099416295406,0.0180034565379075,0.00682863643171455,100
28,2020,"Female",97.9412677750998,1.47533276215897,0.583399462741199,0.000579055211831882,0.00949520623566896,100
28,2021,"Male",49.2689690769129,38.7351556747114,11.9958752483757,0.0188491561724313,0.00682673022821281,100
28,2021,"Female",97.7658606789463,1.60059173098893,0.633547590064732,0.000594721029331706,0.00950424780138027,100
28,2022,"Male",48.0464806572212,39.5364423536256,12.4170769891532,0.0197302072492,0.00682410989423309,100
28,2022,"Female",97.6376231852035,1.6918594207217,0.67051739407475,0.000610401813199084,0.00951284625442358,100
28,2023,"Male",46.7758641700927,40.4303494583762,12.7937863715311,0.0206488773478412,0.00682077233094804,100
28,2023,"Female",97.5084250571578,1.78289070225583,0.708684240586357,0.0006260976921445,0.00952103302206486,100
29,2018,"Male",54.3427,35.121,10.5363,0.0164186636256052,0.00683009294694247,100
29,2018,"Female",98.0036,1.426,0.5704,0.000552208348513159,0.00947640146486972,100
29,2019,"Male",53.4231866455886,35.8041715444113,10.7726418100001,0.0172003663786918,0.0068296154055312,100
29,2019,"Female",97.9644752873165,1.45630720864596,0.579217504037523,0.000567973861175826,0.00948643891191501,100
29,2020,"Male",52.4763122263068,36.5101531705507,11.0135346031425,0.0180134420597787,0.00682841535755775,100
29,2020,"Female",97.9242777879407,1.48749922796366,0.588222984095661,0.000583754303522432,0.00949595998614748,100
29,2021,"Male",51.5023482190785,37.2385462092517,11.2591055716698,0.0188598239547917,0.00682649902237063,100
29,2021,"Female",97.8830200435146,1.51955856558318,0.597421390902253,0.00059954983027371,0.00950500314105125,100
29,2022,"Male",48.296882106071,39.4429096864588,12.2602082074702,0.0197416061415377,0.0068238678779029,100
29,2022,"Female",97.7061842203189,1.64504200656333,0.648773773117731,0.00061536058304611,0.00951360309868036,100
29,2023,"Male",47.0543747711348,40.2588791676422,12.686746061223,0.0206610606485009,0.00682051876192928,100
29,2023,"Female",97.5764924946608,1.73688186185105,0.686625643488133,0.000631186691994556,0.00952179129212306,100
30,2018,"Male",54.32775,35.1325,10.53975,0.0164274155478578,0.00682989032162069,100
30,2018,"Female",97.9875,1.4375,0.575,0.000556648794430428,0.0094771517567815,100
30,2019,"Male",53.4079856499927,35.8158514273497,10.7761629226577,0.0172097144846762,0.00682940384115131,100
30,2019,"Female",97.9479365168989,1.46813582121274,0.583927661888391,0.000572543501735954,0.00948719098217339,100
30,2020,"Male",52.4608511682995,36.5220212668619,11.0171275648386,0.0180234275816498,0.00682819428340094,100
30,2020,"Female",97.9072881032752,1.49966535770641,0.593046539018364,0.000588453395212983,0.009496713736626,100
30,2021,"Male",51.486618215922,37.2506106560102,11.2627711280679,0.0188704917371521,0.00682626781652844,100
30,2021,"Female",97.8655673038133,1.53207102725699,0.602361668929767,0.000604378631215714,0.00950575848072224,100
30,2022,"Male",50.4856091451732,38.0011743638599,11.5132164909669,0.0197530050338753,0.00682362586157271,100
30,2022,"Female",97.8227866912303,1.56533544078931,0.611877867980411,0.000620319352893136,0.00951435994293715,100
30,2023,"Male",47.299017295744,40.1717533912443,12.5292293130118,0.0206732439491606,0.00682026519291051,100
30,2023,"Female",97.6445133771135,1.69104910311549,0.664437519771003,0.000636275691844612,0.00952254956218126,100
31,2018,"Male",54.3128,35.144,10.5432,0.0163090446264951,0.00689727653628374,100
31,2018,"Female",97.9714,1.449,0.5796,0.000590532412121542,0.00926196240127118,100
31,2019,"Male",53.3927849339051,35.8275310356456,10.7796840304492,0.0170874895012822,0.00689875716505422,100
31,2019,"Female",97.9313978936236,1.47996426933948,0.588637837036874,0.00060738850357866,0.00927124941141239,100
31,2020,"Male",52.4453906883482,36.5338887970227,11.020720514629,0.0178973775677364,0.00689959142546589,100
31,2020,"Female",97.8902987211014,1.51183115138967,0.597870127508935,0.0006242606067157,0.00928004360810506,100
31,2021,"Male",51.4708891098042,37.2626742269887,11.2664366632071,0.0187406600367133,0.00689979096521944,100
31,2021,"Female",97.8481150305053,1.54458297378405,0.607301995710627,0.00064114889139632,0.00928838168480452,100
31,2022,"Male",50.4696027871257,38.0134418545748,11.5169553582996,0.0196194516894817,0.00689936312221341,100
31,2022,"Female",97.8048593984328,1.57820225742594,0.616938344141235,0.000658053513061387,0.00929629677202052,100
31,2023,"Male",49.441907831393,38.7856975908365,11.7723945777705,0.020536048484104,0.00689831108038121,100
31,2023,"Female",97.7605444299502,1.61267171775309,0.626783852296766,0.000674974614534895,0.00930381886006254,100
32,2018,"Male",54.29785,35.1555,10.54665,0.0161906737051324,0.00696466275094679,100
32,2018,"Female",97.9553,1.4605,0.5842,0.000624416029812655,0.00904677304576085,100
32,2019,"Male",53.3847306002148,35.8296194779766,10.7856499218087,0.0169652645178881,0.00696811048895713,100
32,2019,"Female",97.9118932979605,1.49507266164237,0.593034040397137,0.000642233505421367,0.00905530784065139,100
32,2020,"Male",52.4371941025501,36.5359265410715,11.0268793563784,0.0177713275538229,0.00697098856753084,100
32,2020,"Female",97.870263179758,1.52736485024716,0.602371969994782,0.000660067818218416,0.00906337347958413,100
32,2021,"Male",51.4625294509653,37.2646738385597,11.2727967104751,0.0186108283362745,0.00697331411391045,100
32,2021,"Female",97.8275364645979,1.56055094311608,0.611912592286019,0.000677919151576926,0.0090710048888868,100
32,2022,"Male",50.4610584874997,38.0154161288965,11.5235253836039,0.0194858983450881,0.00697510038285411,100
32,2022,"Female",97.7837257346631,1.594613367913,0.621660897423933,0.000695787673229639,0.0090782336011039,100
32,2023,"Male",49.4331565773158,38.7876595172358,11.7791839054484,0.0203988530190474,0.0069763569678519,100
32,2023,"Female",97.7388436011607,1.6295347467704,0.631621652068868,0.000713673537225179,0.00908508815794383,100
33,2018,"Male",54.2829,35.167,10.5501,0.0160723027837696,0.00703204896560984,100
33,2018,"Female",97.9392,1.472,0.5888,0.000658299647503769,0.00883158369025053,100
33,2019,"Male",53.3766726119974,35.8317099797081,10.7916174082945,0.0168430395344941,0.00703746381286005,100
33,2019,"Female",97.8923898243064,1.51018489859233,0.597425277101271,0.000677078507264073,0.00883936626989039,100
33,2020,"Male",52.4360130663458,36.5285691440856,11.0354177895686,0.0176452775399094,0.00704238570959579,100
33,2020,"Female",97.8472648081737,1.54615074951761,0.606584442308717,0.000695875029721133,0.00884670335106318,100
33,2021,"Male",51.4612944846716,37.2570496667363,11.2816558485921,0.0184809966358357,0.00704683726260145,100
33,2021,"Female",97.8039150539786,1.57985824200289,0.616226704018488,0.000714689411757532,0.00885362809296908,100
33,2022,"Male",50.4597358335027,38.007542615264,11.5327215512333,0.0193523450006945,0.00705083764349481,100
33,2022,"Female",97.7594692706234,1.61445109108254,0.62607963829405,0.000733521833397891,0.00886017043018727,100
33,2023,"Male",49.4317107722276,38.7795547309719,11.7887344968005,0.0202616575539908,0.00705440285532259,100
33,2023,"Female",97.713940077235,1.64991182231579,0.636148100449258,0.000752372459915462,0.00886635745582512,100
34,2018,"Male",54.26795,35.1785,10.55355,0.0159539318624069,0.00709943518027289,100
34,2018,"Female",97.9231,1.4835,0.5934,0.000692183265194882,0.00861639433474021,100
34,2019,"Male",53.368610969253,35.8338025408401,10.7975864899068,0.0167208145511,0.00710681713676296,100
34,2019,"Female",97.8728874726614,1.52530098018936,0.601811547149279,0.000711923509106779,0.00862342469912939,100
34,2020,"Male",52.4348264096018,36.5212154597922,11.043958130606,0.0175192275259959,0.00711378285166073,100
34,2020,"Female",97.8242689546279,1.56494561046769,0.610785434904373,0.00073168224122385,0.00863003322254225,100
34,2021,"Male",51.46694328527,37.2402280429673,11.2928286717627,0.0183511649353969,0.00712036041129245,100
34,2021,"Female",97.7773344040458,1.60239210993355,0.620273486020612,0.000751459671938138,0.00863625129705136,100
34,2022,"Male",50.4653977596219,37.9902529835102,11.5443492568678,0.0192187916563009,0.00712657490413551,100
34,2022,"Female",97.7321737468947,1.63760173580709,0.63022451729817,0.000771255993566142,0.00864210725927065,100
34,2023,"Male",49.4373379457794,38.7618199858384,11.8008420683822,0.0201244620889341,0.00713244874279328,100
34,2023,"Female",97.6859177382482,1.67368832298922,0.640393938762535,0.000791071382605745,0.0086476267537064,100
